,period,location,player,pass,x_start,y_start,x_end,y_end,id,recipient_name,0,recipient,length,angle,height,end_location,type,body_part,outcome,aerial_won,deflected,outswinging,technique,switch,cross,assisted_shot_id,goal_assist,through_ball,inswinging,shot_assist,no_touch,miscommunication,cut_back
612,2,"[6.0, 44.0]",Jordan Pickford,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 78.6918, 'angle': 0.18144476, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [83.4, 58.2], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'type': {'id': 63, 'name': 'Goal Kick'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",6.0,44.0,83.4,58.2,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",78.6918,0.18144476,"{'id': 3, 'name': 'High Pass'}","[83.4, 58.2]","{'id': 63, 'name': 'Goal Kick'}","{'id': 38, 'name': 'Left Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
613,2,"[36.7, 21.9]",Giorgio Chiellini,"{'recipient': {'id': 8181, 'name': 'Nicolò Barella'}, 'length': 17.085667, 'angle': 0.9015398, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [47.3, 35.3], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'type': {'id': 66, 'name': 'Recovery'}, 'aerial_won': True}",36.7,21.9,47.3,35.3,8181.0,Nicolò Barella,,"{'id': 8181, 'name': 'Nicolò Barella'}",17.085667,0.9015398,"{'id': 3, 'name': 'High Pass'}","[47.3, 35.3]","{'id': 66, 'name': 'Recovery'}",,"{'id': 9, 'name': 'Incomplete'}",True,,,,,,,,,,,,,
614,2,"[28.1, 38.8]",Giovanni Di Lorenzo,"{'recipient': {'id': 8181, 'name': 'Nicolò Barella'}, 'length': 13.736084, 'angle': -0.28029966, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [41.3, 35.0], 'type': {'id': 66, 'name': 'Recovery'}, 'body_part': {'id': 37, 'name': 'Head'}}",28.1,38.8,41.3,35.0,8181.0,Nicolò Barella,,"{'id': 8181, 'name': 'Nicolò Barella'}",13.736084,-0.28029966,"{'id': 3, 'name': 'High Pass'}","[41.3, 35.0]","{'id': 66, 'name': 'Recovery'}","{'id': 37, 'name': 'Head'}",,,,,,,,,,,,,,,
615,2,"[42.1, 35.1]",Nicolò Barella,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 5.7567353, 'angle': 1.8705724, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [40.4, 40.6], 'aerial_won': True}",42.1,35.1,40.4,40.6,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",5.7567353,1.8705724,"{'id': 3, 'name': 'High Pass'}","[40.4, 40.6]",,,,True,,,,,,,,,,,,,
616,2,"[40.4, 40.6]",Jorge Luiz Frello Filho,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 12.80039, 'angle': -0.9351076, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [48.0, 30.3], 'body_part': {'id': 37, 'name': 'Head'}, 'outcome': {'id': 9, 'name': 'Incomplete'}}",40.4,40.6,48.0,30.3,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",12.80039,-0.9351076,"{'id': 2, 'name': 'Low Pass'}","[48.0, 30.3]",,"{'id': 37, 'name': 'Head'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
617,2,"[72.1, 49.8]",Kalvin Phillips,"{'recipient': {'id': 3943, 'name': 'Declan Rice'}, 'length': 8.761849, 'angle': -2.4775465, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [65.2, 44.4], 'type': {'id': 64, 'name': 'Interception'}, 'body_part': {'id': 37, 'name': 'Head'}}",72.1,49.8,65.2,44.4,3943.0,Declan Rice,,"{'id': 3943, 'name': 'Declan Rice'}",8.761849,-2.4775465,"{'id': 2, 'name': 'Low Pass'}","[65.2, 44.4]","{'id': 64, 'name': 'Interception'}","{'id': 37, 'name': 'Head'}",,,,,,,,,,,,,,,
618,2,"[72.7, 28.0]",Declan Rice,"{'recipient': {'id': 7843, 'name': 'Mason Mount'}, 'length': 24.696964, 'angle': -1.0400988, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [85.2, 6.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",72.7,28.0,85.2,6.7,7843.0,Mason Mount,,"{'id': 7843, 'name': 'Mason Mount'}",24.696964,-1.0400988,"{'id': 1, 'name': 'Ground Pass'}","[85.2, 6.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
619,2,"[85.2, 6.7]",Mason Mount,"{'recipient': {'id': 3382, 'name': 'Luke Shaw'}, 'length': 13.502963, 'angle': -2.8175, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [72.4, 2.4], 'body_part': {'id': 40, 'name': 'Right Foot'}}",85.2,6.7,72.4,2.4,3382.0,Luke Shaw,,"{'id': 3382, 'name': 'Luke Shaw'}",13.502963,-2.8175,"{'id': 1, 'name': 'Ground Pass'}","[72.4, 2.4]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
620,2,"[88.9, 4.1]",Luke Shaw,"{'recipient': {'id': 7843, 'name': 'Mason Mount'}, 'length': 2.3, 'angle': -1.5707964, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [88.9, 1.8], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",88.9,4.1,88.9,1.8,7843.0,Mason Mount,,"{'id': 7843, 'name': 'Mason Mount'}",2.3,-1.5707964,"{'id': 1, 'name': 'Ground Pass'}","[88.9, 1.8]",,"{'id': 38, 'name': 'Left Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
621,2,"[91.2, 0.1]",Luke Shaw,"{'recipient': {'id': 3233, 'name': 'Raheem Sterling'}, 'length': 13.132022, 'angle': 0.2856217, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [103.8, 3.8], 'type': {'id': 67, 'name': 'Throw-in'}}",91.2,0.1,103.8,3.8,3233.0,Raheem Sterling,,"{'id': 3233, 'name': 'Raheem Sterling'}",13.132022,0.2856217,"{'id': 2, 'name': 'Low Pass'}","[103.8, 3.8]","{'id': 67, 'name': 'Throw-in'}",,,,,,,,,,,,,,,,
622,2,"[102.1, 4.9]",Luke Shaw,"{'recipient': {'id': 3336, 'name': 'Harry Maguire'}, 'length': 37.78783, 'angle': 1.3193992, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [111.5, 41.5], 'cross': True, 'assisted_shot_id': '4a5df73c-ad9c-47d7-a2b9-d08e018c1899', 'shot_assist': True, 'type': {'id': 62, 'name': 'Free Kick'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",102.1,4.9,111.5,41.5,3336.0,Harry Maguire,,"{'id': 3336, 'name': 'Harry Maguire'}",37.78783,1.3193992,"{'id': 3, 'name': 'High Pass'}","[111.5, 41.5]","{'id': 62, 'name': 'Free Kick'}","{'id': 38, 'name': 'Left Foot'}",,,,,,,True,4a5df73c-ad9c-47d7-a2b9-d08e018c1899,,,,True,,,
623,2,"[7.0, 36.1]",Giorgio Chiellini,"{'recipient': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'length': 5.0447993, 'angle': 2.2579205, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [3.8, 40.0], 'type': {'id': 63, 'name': 'Goal Kick'}, 'body_part': {'id': 38, 'name': 'Left Foot'}}",7.0,36.1,3.8,40.0,7036.0,Gianluigi Donnarumma,,"{'id': 7036, 'name': 'Gianluigi Donnarumma'}",5.0447993,2.2579205,"{'id': 1, 'name': 'Ground Pass'}","[3.8, 40.0]","{'id': 63, 'name': 'Goal Kick'}","{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
624,2,"[3.8, 41.7]",Gianluigi Donnarumma,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 14.940549, 'angle': 1.4971045, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [4.9, 56.6], 'body_part': {'id': 40, 'name': 'Right Foot'}}",3.8,41.7,4.9,56.6,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",14.940549,1.4971045,"{'id': 1, 'name': 'Ground Pass'}","[4.9, 56.6]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
625,2,"[19.8, 56.0]",Leonardo Bonucci,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 27.260593, 'angle': 0.9206922, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [36.3, 77.7], 'body_part': {'id': 38, 'name': 'Left Foot'}}",19.8,56.0,36.3,77.7,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",27.260593,0.9206922,"{'id': 1, 'name': 'Ground Pass'}","[36.3, 77.7]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
626,2,"[36.3, 77.7]",Giovanni Di Lorenzo,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 14.354442, 'angle': -0.7903242, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [46.4, 67.5], 'body_part': {'id': 40, 'name': 'Right Foot'}}",36.3,77.7,46.4,67.5,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",14.354442,-0.7903242,"{'id': 1, 'name': 'Ground Pass'}","[46.4, 67.5]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
627,2,"[62.1, 64.9]",Jorge Luiz Frello Filho,"{'recipient': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'length': 11.1040535, 'angle': 0.027020449, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [73.2, 65.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",62.1,64.9,73.2,65.2,7037.0,Lorenzo Insigne,,"{'id': 7037, 'name': 'Lorenzo Insigne'}",11.1040535,0.027020449,"{'id': 1, 'name': 'Ground Pass'}","[73.2, 65.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
628,2,"[77.8, 66.1]",Lorenzo Insigne,"{'recipient': {'id': 7156, 'name': 'Federico Chiesa'}, 'length': 53.52803, 'angle': -1.4302202, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [85.3, 13.1], 'switch': True, 'assisted_shot_id': 'ef5399e2-0749-43cf-be85-abbb865c01fc', 'shot_assist': True, 'body_part': {'id': 40, 'name': 'Right Foot'}}",77.8,66.1,85.3,13.1,7156.0,Federico Chiesa,,"{'id': 7156, 'name': 'Federico Chiesa'}",53.52803,-1.4302202,"{'id': 3, 'name': 'High Pass'}","[85.3, 13.1]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,True,,ef5399e2-0749-43cf-be85-abbb865c01fc,,,,True,,,
629,2,"[1.1, 59.8]",Declan Rice,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 47.051037, 'angle': 0.1665463, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [47.5, 67.6], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",1.1,59.8,47.5,67.6,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",47.051037,0.1665463,"{'id': 3, 'name': 'High Pass'}","[47.5, 67.6]",,"{'id': 40, 'name': 'Right Foot'}","{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
630,2,"[72.6, 12.5]",Giorgio Chiellini,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 18.420097, 'angle': 2.2175548, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [61.5, 27.2], 'type': {'id': 66, 'name': 'Recovery'}, 'body_part': {'id': 37, 'name': 'Head'}}",72.6,12.5,61.5,27.2,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",18.420097,2.2175548,"{'id': 3, 'name': 'High Pass'}","[61.5, 27.2]","{'id': 66, 'name': 'Recovery'}","{'id': 37, 'name': 'Head'}",,,,,,,,,,,,,,,
631,2,"[62.4, 27.2]",Leonardo Bonucci,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 10.430724, 'angle': 0.5667292, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [71.2, 32.8], 'body_part': {'id': 40, 'name': 'Right Foot'}}",62.4,27.2,71.2,32.8,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",10.430724,0.5667292,"{'id': 1, 'name': 'Ground Pass'}","[71.2, 32.8]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
632,2,"[69.8, 39.7]",Jorge Luiz Frello Filho,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 25.653265, 'angle': 1.4614305, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [72.6, 65.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",69.8,39.7,72.6,65.2,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",25.653265,1.4614305,"{'id': 1, 'name': 'Ground Pass'}","[72.6, 65.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
633,2,"[85.3, 71.2]",Giovanni Di Lorenzo,"{'recipient': {'id': 7131, 'name': 'Domenico Berardi'}, 'length': 10.049875, 'angle': 0.8276266, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [92.1, 78.6], 'body_part': {'id': 40, 'name': 'Right Foot'}}",85.3,71.2,92.1,78.6,7131.0,Domenico Berardi,,"{'id': 7131, 'name': 'Domenico Berardi'}",10.049875,0.8276266,"{'id': 1, 'name': 'Ground Pass'}","[92.1, 78.6]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
634,2,"[75.8, 66.3]",Domenico Berardi,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 30.901457, 'angle': -2.204589, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [57.5, 41.4], 'body_part': {'id': 38, 'name': 'Left Foot'}}",75.8,66.3,57.5,41.4,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",30.901457,-2.204589,"{'id': 1, 'name': 'Ground Pass'}","[57.5, 41.4]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
635,2,"[58.6, 39.7]",Leonardo Bonucci,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 14.871785, 'angle': -0.5208142, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [71.5, 32.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",58.6,39.7,71.5,32.3,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",14.871785,-0.5208142,"{'id': 1, 'name': 'Ground Pass'}","[71.5, 32.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
636,2,"[84.7, 28.6]",Marco Verratti,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 21.435019, 'angle': 1.9989682, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [75.8, 48.1], 'body_part': {'id': 40, 'name': 'Right Foot'}}",84.7,28.6,75.8,48.1,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",21.435019,1.9989682,"{'id': 1, 'name': 'Ground Pass'}","[75.8, 48.1]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
637,2,"[92.4, 62.0]",Jorge Luiz Frello Filho,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 15.160805, 'angle': 1.3850431, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [95.2, 76.9], 'body_part': {'id': 40, 'name': 'Right Foot'}}",92.4,62.0,95.2,76.9,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",15.160805,1.3850431,"{'id': 1, 'name': 'Ground Pass'}","[95.2, 76.9]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
638,2,"[95.2, 76.9]",Giovanni Di Lorenzo,"{'recipient': {'id': 7131, 'name': 'Domenico Berardi'}, 'length': 4.876474, 'angle': 0.4911636, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [99.5, 79.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",95.2,76.9,99.5,79.2,7131.0,Domenico Berardi,,"{'id': 7131, 'name': 'Domenico Berardi'}",4.876474,0.4911636,"{'id': 1, 'name': 'Ground Pass'}","[99.5, 79.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
639,2,"[15.4, 0.1]",Luke Shaw,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 16.918629, 'angle': 0.11848996, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [32.2, 2.1], 'type': {'id': 67, 'name': 'Throw-in'}}",15.4,0.1,32.2,2.1,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",16.918629,0.11848996,"{'id': 3, 'name': 'High Pass'}","[32.2, 2.1]","{'id': 67, 'name': 'Throw-in'}",,,,,,,,,,,,,,,,
640,2,"[32.2, 2.1]",Harry Kane,"{'length': 8.714356, 'angle': 0.057408113, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [40.9, 2.6], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'aerial_won': True}",32.2,2.1,40.9,2.6,,,,,8.714356,0.057408113,"{'id': 3, 'name': 'High Pass'}","[40.9, 2.6]",,,"{'id': 9, 'name': 'Incomplete'}",True,,,,,,,,,,,,,
641,2,"[79.2, 77.5]",Leonardo Bonucci,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 6.652819, 'angle': -0.7428706, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [84.1, 73.0], 'type': {'id': 66, 'name': 'Recovery'}, 'body_part': {'id': 40, 'name': 'Right Foot'}}",79.2,77.5,84.1,73.0,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",6.652819,-0.7428706,"{'id': 1, 'name': 'Ground Pass'}","[84.1, 73.0]","{'id': 66, 'name': 'Recovery'}","{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
642,2,"[84.1, 73.0]",Marco Verratti,"{'recipient': {'id': 4355, 'name': 'Emerson Palmieri dos Santos'}, 'length': 34.390987, 'angle': -2.038345, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [68.6, 42.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",84.1,73.0,68.6,42.3,4355.0,Emerson Palmieri dos Santos,,"{'id': 4355, 'name': 'Emerson Palmieri dos Santos'}",34.390987,-2.038345,"{'id': 1, 'name': 'Ground Pass'}","[68.6, 42.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
643,2,"[73.8, 39.4]",Emerson Palmieri dos Santos,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 8.13941, 'angle': 1.4723501, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [74.6, 47.5], 'body_part': {'id': 38, 'name': 'Left Foot'}}",73.8,39.4,74.6,47.5,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",8.13941,1.4723501,"{'id': 1, 'name': 'Ground Pass'}","[74.6, 47.5]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
644,2,"[74.6, 47.5]",Marco Verratti,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 10.467569, 'angle': 1.9016101, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [71.2, 57.4], 'body_part': {'id': 40, 'name': 'Right Foot'}}",74.6,47.5,71.2,57.4,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",10.467569,1.9016101,"{'id': 1, 'name': 'Ground Pass'}","[71.2, 57.4]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
645,2,"[77.2, 64.3]",Jorge Luiz Frello Filho,"{'recipient': {'id': 3166, 'name': 'Marco Verratti'}, 'length': 17.1, 'angle': -1.5707964, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [77.2, 47.2], 'body_part': {'id': 40, 'name': 'Right Foot'}}",77.2,64.3,77.2,47.2,3166.0,Marco Verratti,,"{'id': 3166, 'name': 'Marco Verratti'}",17.1,-1.5707964,"{'id': 1, 'name': 'Ground Pass'}","[77.2, 47.2]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
646,2,"[87.6, 52.1]",Marco Verratti,"{'recipient': {'id': 6993, 'name': 'Bryan Cristante'}, 'length': 6.963476, 'angle': 1.7879076, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [86.1, 58.9], 'body_part': {'id': 40, 'name': 'Right Foot'}}",87.6,52.1,86.1,58.9,6993.0,Bryan Cristante,,"{'id': 6993, 'name': 'Bryan Cristante'}",6.963476,1.7879076,"{'id': 1, 'name': 'Ground Pass'}","[86.1, 58.9]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
647,2,"[83.3, 58.6]",Bryan Cristante,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 8.906739, 'angle': -2.6377656, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [75.5, 54.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",83.3,58.6,75.5,54.3,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",8.906739,-2.6377656,"{'id': 1, 'name': 'Ground Pass'}","[75.5, 54.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
648,2,"[75.5, 54.3]",Jorge Luiz Frello Filho,"{'recipient': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'length': 19.483326, 'angle': -2.1217787, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [65.3, 37.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",75.5,54.3,65.3,37.7,7173.0,Leonardo Bonucci,,"{'id': 7173, 'name': 'Leonardo Bonucci'}",19.483326,-2.1217787,"{'id': 1, 'name': 'Ground Pass'}","[65.3, 37.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
649,2,"[71.5, 34.8]",Leonardo Bonucci,"{'recipient': {'id': 6954, 'name': 'Giorgio Chiellini'}, 'length': 22.785303, 'angle': -1.1837701, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [80.1, 13.7], 'body_part': {'id': 40, 'name': 'Right Foot'}}",71.5,34.8,80.1,13.7,6954.0,Giorgio Chiellini,,"{'id': 6954, 'name': 'Giorgio Chiellini'}",22.785303,-1.1837701,"{'id': 1, 'name': 'Ground Pass'}","[80.1, 13.7]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
650,2,"[80.1, 13.7]",Giorgio Chiellini,"{'recipient': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'length': 11.624973, 'angle': 1.4240332, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [81.8, 25.2], 'body_part': {'id': 38, 'name': 'Left Foot'}}",80.1,13.7,81.8,25.2,7037.0,Lorenzo Insigne,,"{'id': 7037, 'name': 'Lorenzo Insigne'}",11.624973,1.4240332,"{'id': 1, 'name': 'Ground Pass'}","[81.8, 25.2]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
651,2,"[78.9, 27.5]",Lorenzo Insigne,"{'recipient': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'length': 22.179495, 'angle': 1.9253454, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [71.2, 48.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",78.9,27.5,71.2,48.3,7024.0,Jorge Luiz Frello Filho,,"{'id': 7024, 'name': 'Jorge Luiz Frello Filho'}",22.179495,1.9253454,"{'id': 1, 'name': 'Ground Pass'}","[71.2, 48.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
652,2,"[84.7, 57.4]",Jorge Luiz Frello Filho,"{'recipient': {'id': 7131, 'name': 'Domenico Berardi'}, 'length': 24.989998, 'angle': 0.99056274, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [98.4, 78.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",84.7,57.4,98.4,78.3,7131.0,Domenico Berardi,,"{'id': 7131, 'name': 'Domenico Berardi'}",24.989998,0.99056274,"{'id': 1, 'name': 'Ground Pass'}","[98.4, 78.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
653,2,"[98.4, 78.3]",Domenico Berardi,"{'recipient': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'length': 9.563472, 'angle': -3.0263166, 'height': {'id': 2, 'name': 'Low Pass'}, 'end_location': [88.9, 77.2], 'body_part': {'id': 38, 'name': 'Left Foot'}}",98.4,78.3,88.9,77.2,11514.0,Giovanni Di Lorenzo,,"{'id': 11514, 'name': 'Giovanni Di Lorenzo'}",9.563472,-3.0263166,"{'id': 2, 'name': 'Low Pass'}","[88.9, 77.2]",,"{'id': 38, 'name': 'Left Foot'}",,,,,,,,,,,,,,,
654,2,"[86.7, 78.0]",Giovanni Di Lorenzo,"{'recipient': {'id': 6993, 'name': 'Bryan Cristante'}, 'length': 12.119819, 'angle': -0.14073019, 'height': {'id': 1, 'name': 'Ground Pass'}, 'end_location': [98.7, 76.3], 'body_part': {'id': 40, 'name': 'Right Foot'}}",86.7,78.0,98.7,76.3,6993.0,Bryan Cristante,,"{'id': 6993, 'name': 'Bryan Cristante'}",12.119819,-0.14073019,"{'id': 1, 'name': 'Ground Pass'}","[98.7, 76.3]",,"{'id': 40, 'name': 'Right Foot'}",,,,,,,,,,,,,,,
655,2,"[22.6, 0.1]",Luke Shaw,"{'recipient': {'id': 10955, 'name': 'Harry Kane'}, 'length': 16.538742, 'angle': 0.17011881, 'height': {'id': 3, 'name': 'High Pass'}, 'end_location': [38.9, 2.9], 'outcome': {'id': 9, 'name': 'Incomplete'}, 'type': {'id': 67, 'name': 'Throw-in'}}",22.6,0.1,38.9,2.9,10955.0,Harry Kane,,"{'id': 10955, 'name': 'Harry Kane'}",16.538742,0.17011881,"{'id': 3, 'name': 'High Pass'}","[38.9, 2.9]","{'id': 67, 'name': 'Throw-in'}",,"{'id': 9, 'name': 'Incomplete'}",,,,,,,,,,,,,,
